year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2013,20.187,218,0,0,13.869,265,1.6383,343,134,134,134,131,265,131,265,p0031,FLake
2014,23.201,216,0,16,17.068,235,0.020369,360,50,22,66,185,235,139,235,p0031,FLake
2015,19.271,236,0,0,16.857,246,0.11632,0,72,72,72,174,246,174,246,p0031,FLake
2011,19.764,208,0.4756,364,8.535,287,1.4069,364,142,142,142,143,285,143,285,p0032,FLake
2012,19.305,210,0,0,9.4005,283,1.3723,0,140,140,140,140,280,140,280,p0032,FLake
2013,18.304,221,0,0,8.1312,291,1.7442,347,151,151,151,138,289,138,289,p0032,FLake
2014,20.981,217,0,14,10.384,281,1.7171,74,137,137,137,142,279,142,279,p0032,FLake
2015,18.068,238,0,0,11.061,279,1.7471,361,130,130,130,148,278,148,278,p0032,FLake
2011,21.617,217,0.68134,364,19.768,223,0.68134,364,45,29,58,178,223,157,223,p0033,FLake
2012,21.16,210,0,1,18.211,242,0.484320000000001,1,77,44,88,163,240,142,240,p0033,FLake
2013,21.509,215,0,0,15.14,265,1.8114,0,136,136,136,129,265,129,265,p0033,FLake
2014,24.494,216,0,19,16.488,261,0.009963,360,122,122,122,138,260,138,260,p0033,FLake
2015,20.941,236,0,0,18.178,245,0.11474,0,73,73,73,172,245,172,245,p0033,FLake
2011,19.519,217,0.4746,364,16.491,243,0.4746,364,85,85,85,158,243,158,243,p0034,FLake
2012,18.309,218,0,1,18.309,218,0.1888,1,16,16,16,188,204,188,204,p0034,FLake
2013,19.733,218,0,0,11.822,268,1.5831,0,136,136,136,132,268,132,268,p0034,FLake
2014,22.25,217,0,16,16.251,236,0.01281,359,50,21.6666666666667,65,186,236,139,236,p0034,FLake
2015,18.466,236,0,0,15.512,249,0.1169,0,74,74,74,175,249,175,249,p0034,FLake
2011,23.794,216,0,362,10.019,291,3.73910000000001,362,NA,NA,NA,NA,NA,NA,NA,p0035,FLake
2012,23.073,211,0,0,10.468,289,3.2789,344,171,171,171,118,289,118,289,p0035,FLake
2013,22.878,217,0,0,15.18,268,3.3569,0,139,139,139,129,268,129,268,p0035,FLake
2014,25.188,217,0,0,25.029,218,3.2999,68,16,7.66666666666667,23,157,173,157,206,p0035,FLake
2015,22.685,236,0,0,14.106,278,2.4537,67,160,160,160,118,278,118,278,p0035,FLake
2011,22.984,182,0.89335,364,11.68,283,0.89335,364,NA,NA,NA,NA,NA,NA,NA,p0036,FLake
2012,22.514,210,0,2,12.336,274,0.73484,2,153,153,153,120,273,120,273,p0036,FLake
2013,22.365,217,0,0,14.854,267,2.1809,98,139,139,139,128,267,128,267,p0036,FLake
2014,25.437,209,0,16,14.642,267,1.2803,16,150,150,150,117,267,117,267,p0036,FLake
2015,21.928,236,0,0,19.024,245,1.6962,59,72,72,72,173,245,173,245,p0036,FLake
2011,18.614,210,0.45696,364,10.015,281,0.45696,364,124,124,124,156,280,156,280,p0037,FLake
2012,17.88,231,0,1,11.78,264,0.25032,1,93,93,93,170,263,170,263,p0037,FLake
2013,17.44,229,0,0,7.315,291,1.4998,0,133,69.5,139,155,288,148,288,p0037,FLake
2014,20.205,217,0,16,9.6278,280,0.87554,16,127,64.5,129,151,278,144,278,p0037,FLake
2015,16.909,238,0,0,12.006,270,1.638,70,97,97,97,172,269,172,269,p0037,FLake
2011,20.181,210,0,358,8.7742,288,3.0418,344,149,149,149,138,287,138,287,p0038,FLake
2012,19.931,210,0,0,8.2422,294,2.2428,343,156,156,156,130,286,130,286,p0038,FLake
2013,18.858,222,0,0,8.1148,293,2.4227,0,154,154,154,137,291,137,291,p0038,FLake
2014,20.434,221,0,0,20.385,220,2.6009,360,NA,NA,NA,NA,NA,NA,NA,p0038,FLake
2015,18.481,238,0,0,11.567,279,1.7967,72,133,133,133,146,279,146,279,p0038,FLake
2011,22.731,216,0.73725,364,22.731,216,0.73725,364,6,6,12,179,185,179,194,p0039,FLake
2012,21.987,218,0,3,21.963,211,0.010995,347,4,1.66666666666667,5,145,149,145,230,p0039,FLake
2013,23.099,214,0,0,19.195,249,0.30925,0,115,115,115,129,244,129,244,p0039,FLake
2014,25.684,208,0,19,21.185,230,0.010808,360,44,20,60,186,230,139,230,p0039,FLake
2015,21.863,236,0,0,21.863,236,0,36,20,8,24,179,199,173,216,p0039,FLake
2011,20.507,182,0.63118,364,11.062,281,0.63118,364,141,141,141,139,280,139,280,p0040,FLake
2012,19.249,211,0,1,17.483,239,0.46886,1,51,51,51,188,239,188,239,p0040,FLake
