year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2014,21.4394054412842,209,-0.270018875598907,359,16.9857158660889,232,-0.306809037923813,359,47,10,60,185,232,138,254,p0017,GOTM
2015,17.6540851593018,236,-0.00031708792084828,0,17.2324352264404,239,-0.000478136178571731,0,20,10,40,217,237,164,237,p0017,GOTM
2010,26.0538501739502,225,-0.352027535438538,331,20.6990280151367,232,-0.221255123615265,331,1,0.333333333333333,1,249,250,235,250,p0018,GOTM
2011,23.6317462921143,189,-6.41648262791899e-16,0,21.1479587554932,222,-9.96433253765724e-16,0,71,11.2222222222222,101,151,222,111,246,p0018,GOTM
2012,23.2670879364014,229,-0.116346418857574,0,20.9150142669678,233,1.55662520464608e-25,72,65,10.7777777777778,97,157,222,121,255,p0018,GOTM
2013,26.5718727111816,208,-0.0338977910578251,97,20.3149948120117,233,-0.0163298137485981,97,75,18.6666666666667,112,127,202,127,256,p0018,GOTM
2014,26.9117164611816,203,-0.381471276283264,15,19.8302459716797,233,-0.387162297964096,359,56,11,99,177,233,109,262,p0018,GOTM
2015,23.0095462799072,185,-0.000379920064006001,0,20.1138095855713,241,-0.000570129428524524,0,43,8.88888888888889,80,162,205,118,254,p0018,GOTM
2010,23.074649810791,225,-0.218455135822296,330,19.3380794525146,229,-0.312752604484558,330,33,4.3,43,173,206,150,228,p0019,GOTM
2011,20.1823749542236,189,-1.69527278410954e-16,0,19.8634777069092,210,-2.63263742767488e-16,0,27,7.25,58,178,205,128,246,p0019,GOTM
2012,20.1018333435059,229,-0.121041513979435,0,19.0718536376953,217,4.32012648646144e-36,79,18,6.75,54,159,177,142,231,p0019,GOTM
2013,22.4464359283447,208,6.34129594060909e-41,106,18.100154876709,230,9.84510262080687e-41,106,34,9.5,76,132,166,130,251,p0019,GOTM
2014,23.2951488494873,209,-0.280801981687546,359,18.0206985473633,232,-0.318354368209839,359,48,11.1666666666667,67,183,231,138,254,p0019,GOTM
2015,19.2061538696289,236,-0.000326936977216974,0,18.4763221740723,239,-0.000492606952320784,0,24,7.28571428571429,51,215,239,160,253,p0019,GOTM
2010,25.4203758239746,194,0.0132065685465932,332,17.7088603973389,242,0.540653228759766,364,NA,NA,NA,NA,NA,NA,NA,p0020,GOTM
2011,22.2296581268311,182,-0.299209088087082,364,16.8148460388184,255,5.51757561931641e-36,106,126,126,126,128,254,128,254,p0020,GOTM
2012,21.7697410583496,210,-0.327169358730316,337,16.5918884277344,251,5.71301902803195e-22,93,122,41,123,127,249,123,255,p0020,GOTM
2013,22.65696144104,208,-0.400174885988235,363,17.0047950744629,260,3.26018844302254e-31,112,130,130,130,128,258,128,258,p0020,GOTM
2014,25.5952377319336,208,-0.164607807993889,12,16.8572883605957,256,1.28653610793572e-19,79,117,29.25,117,135,252,118,254,p0020,GOTM
2015,22.6913833618164,183,2.5559108648987e-11,68,16.7081527709961,250,3.96883602371556e-11,68,125,25.8,129,125,250,116,253,p0020,GOTM
2010,26.1098709106445,225,-0.104428008198738,331,20.0399055480957,235,3.67210534440825e-14,364,1,0.5,1,249,250,243,250,p0021,GOTM
2011,23.4463691711426,189,0,74,20.1299610137939,230,0,74,99,15.7142857142857,110,127,226,113,246,p0021,GOTM
2012,22.9551944732666,229,-0.0711674988269806,0,20.3261489868164,235,1.40088858056019e-24,74,78,22.4,112,157,235,121,255,p0021,GOTM
2013,25.6778907775879,208,2.06945912705378e-32,99,19.7384281158447,242,3.21303131247476e-32,99,107,23.6,118,127,234,127,256,p0021,GOTM
2014,26.6875419616699,206,-0.39014196395874,359,19.1302394866943,235,-0.340192347764969,359,57,15.4285714285714,108,177,234,109,258,p0021,GOTM
2015,23.0437393188477,185,-0.000399199139792472,0,19.81911277771,243,-0.000598207756411284,0,79,9.5,95,162,241,118,254,p0021,GOTM
2010,21.9382057189941,225,-0.304966956377029,330,18.3058090209961,231,-0.0425835810601711,332,45,6.22222222222222,56,173,218,150,229,p0022,GOTM
2011,19.3455142974854,217,-2.075625252838e-16,0,18.1195545196533,222,-3.22329970687711e-16,0,69,17.5,70,152,221,131,239,p0022,GOTM
2012,19.1177425384521,229,-0.0772001594305038,0,17.9194717407227,234,3.4344733558521e-35,85,45,18,72,160,205,141,232,p0022,GOTM
2013,20.5820331573486,208,3.65178379803047e-42,112,17.2476558685303,232,5.67105488512253e-42,112,64,17.8,89,137,201,137,256,p0022,GOTM
2014,22.4794883728027,208,-0.500910222530365,15,16.4577083587646,235,-0.241351693868637,359,51,9.71428571428571,68,183,234,138,254,p0022,GOTM
2015,18.4037628173828,236,-0.000259673659456894,0,17.2960739135742,240,-0.000393386580981314,0,32,15,60,171,203,162,240,p0022,GOTM
2010,24.208345413208,194,0.00731523940339684,332,17.0486164093018,240,0.354710191488266,364,NA,NA,NA,NA,NA,NA,NA,p0023,GOTM
2011,21.0680999755859,217,-0.311173886060715,364,15.8487138748169,255,4.06965100009213e-41,112,116,58,116,138,254,134,254,p0023,GOTM
2012,20.574520111084,210,-0.292000442743301,337,15.7243051528931,251,1.42422257460964e-26,99,114,38.6666666666667,116,135,249,131,255,p0023,GOTM
2013,21.0417881011963,208,-0.111576862633228,363,16.0092601776123,260,6.57403825275129e-35,117,122,122,122,136,258,136,258,p0023,GOTM
2014,24.4374179840088,208,-0.272629827260971,11,15.8496065139771,256,1.13780287702331e-24,84,116,58,116,136,252,136,254,p0023,GOTM
2015,21.0158138275146,184,-0.0711487904191017,360,15.8163681030273,251,-0.00103383581154048,76,110,18.5,111,140,250,127,253,p0023,GOTM
2010,27.9900321960449,194,-0.0285744350403547,332,19.2240829467773,241,0.276669532060623,364,1,0.333333333333333,1,249,250,243,267,p0024,GOTM
2011,25.3722152709961,180,1.52884978938939e-34,93,19.6984462738037,249,2.37369916066697e-34,93,139,46.3333333333333,139,110,249,110,274,p0024,GOTM
2012,24.4273929595947,190,-0.00550175597891212,0,19.2638664245605,245,2.69137869934582e-17,76,129,65.5,131,115,244,115,256,p0024,GOTM
2013,26.3448486328125,208,1.01429439484824e-26,98,19.8517551422119,256,1.57474355237602e-26,98,131,43.6666666666667,131,123,254,121,256,p0024,GOTM
2014,28.3054866790771,206,-0.164874061942101,359,19.1057434082031,241,2.19898033701309e-13,65,130,28,140,109,239,109,258,p0024,GOTM
2015,25.3305606842041,185,-0.500354647636414,361,19.7820053100586,246,7.29864641489143e-14,55,130,26.6,133,115,245,101,254,p0024,GOTM
2010,26.0784111022949,194,-0.0502921715378761,332,19.0915794372559,237,0.000138312359922566,364,1,0.333333333333333,1,249,250,243,267,p0025,GOTM
2011,23.4016399383545,189,0,96,19.555326461792,241,1.40129846432482e-45,96,113,40.6666666666667,122,127,240,113,246,p0025,GOTM
2012,22.7625484466553,229,-0.0197302028536797,0,19.3942337036133,239,2.3497273219164e-24,79,119,40,120,120,239,120,255,p0025,GOTM
2013,25.056568145752,208,3.22372419683701e-32,102,19.3943271636963,243,5.0050468833012e-32,102,117,30.5,122,126,243,126,256,p0025,GOTM
2014,26.621301651001,206,-0.344445437192917,13,18.6715431213379,236,-0.00106864527333528,364,102,20,120,135,237,109,258,p0025,GOTM
2015,23.2221641540527,185,-0.143272012472153,361,19.3212890625,243,-0.000394964183215052,0,81,12.4444444444444,112,162,243,117,254,p0025,GOTM
2010,21.9683990478516,225,-0.153121799230576,330,18.7745208740234,229,-0.183625712990761,330,36,5.25,42,173,209,153,228,p0026,GOTM
2011,19.3320922851562,217,-1.6321219780292e-16,0,19.0973281860352,211,-2.53456874713516e-16,0,33,10,50,178,211,130,238,p0026,GOTM
2012,19.1480102539062,229,-0.123845301568508,0,18.3048610687256,219,1.43947319760934e-37,82,19,8.83333333333333,53,185,204,144,230,p0026,GOTM
2013,20.8466606140137,208,1.09441410063768e-42,110,17.4333324432373,230,1.69837373876168e-42,110,31,10.4285714285714,73,137,168,137,251,p0026,GOTM
2014,22.3042125701904,209,-0.273290663957596,359,17.0659923553467,233,-0.310189485549927,359,49,13.2,66,183,232,138,254,p0026,GOTM
2015,18.3184852600098,236,-0.000319965969538316,0,17.6865749359131,239,-0.000482367031509057,0,25,17.3333333333333,52,172,197,162,239,p0026,GOTM
2010,21.4165058135986,225,-0.188204601407051,330,18.5872955322266,228,-0.217811569571495,330,30,8.5,34,174,204,168,228,p0027,GOTM
2011,18.9151916503906,217,-1.15972693878515e-16,0,18.9057712554932,210,-1.80097045217716e-16,0,18,4.28571428571429,30,178,196,130,238,p0027,GOTM
2012,18.660177230835,229,-0.154611840844154,0,18.0057926177979,217,-0.0400549247860909,1,13,2.09090909090909,23,185,198,145,230,p0027,GOTM
2013,20.2425098419189,208,7.00649232162409e-45,110,17.1563892364502,229,9.80908925027372e-45,110,19,6,48,206,225,140,237,p0027,GOTM
2014,21.5412292480469,209,-0.239340469241142,358,17.9598369598389,230,-0.269877284765244,359,45,11.4,57,185,230,138,254,p0027,GOTM
2015,17.7785568237305,236,-0.000285092333797365,0,17.5661430358887,238,-0.000430991756729782,0,17,6.6,33,173,190,173,237,p0027,GOTM
2010,29.2542629241943,194,-0.0452448613941669,332,19.5814075469971,244,0.703872561454773,364,2,0.666666666666667,2,248,250,248,267,p0028,GOTM
2011,26.633752822876,180,1.78203177747641e-27,90,19.7991886138916,251,2.76680578776727e-27,90,141,47.6666666666667,143,109,250,109,274,p0028,GOTM
2012,25.6618881225586,190,1.91721681933044e-12,74,19.3381748199463,248,2.97703203235022e-12,74,132,33.75,135,115,247,110,259,p0028,GOTM
2013,27.035041809082,208,-0.0191354602575302,96,20.1511497497559,258,4.63452272964038e-22,94,141,141,141,117,258,117,258,p0028,GOTM
2014,29.3347759246826,206,-0.274235218763351,359,19.862943649292,254,2.4505903972738e-09,64,146,36.75,147,106,252,106,262,p0028,GOTM
2015,26.6016540527344,185,-0.0412021651864052,55,19.8107395172119,249,9.81180073722498e-06,54,138,35,140,110,248,101,254,p0028,GOTM
2010,20.4168167114258,225,-0.18571662902832,329,18.0298271179199,228,-0.196783781051636,330,30,8.25,33,175,205,168,227,p0029,GOTM
2011,18.2028865814209,217,-1.06711361364689e-16,0,18.1709690093994,210,-1.65714875759591e-16,0,18,4.83333333333333,29,178,196,154,209,p0029,GOTM
2012,17.786319732666,229,-0.0729697197675705,338,17.3096885681152,219,-0.0225101131945848,1,14,2.66666666666667,24,187,201,145,230,p0029,GOTM
2013,18.6554546356201,208,0,114,16.4897689819336,229,0,114,19,5,45,206,225,144,225,p0029,GOTM
2014,20.4203453063965,209,-0.255543202161789,359,16.5144119262695,232,-0.291123628616333,359,45,13.75,55,186,231,141,231,p0029,GOTM
2015,16.9009876251221,236,-0.00030360379605554,0,16.7429523468018,238,-0.000458293245173991,0,13,5,25,218,231,176,237,p0029,GOTM
2010,22.9876918792725,194,-0.340498805046082,331,17.9774169921875,236,1.06945648083862e-13,364,NA,NA,NA,NA,NA,NA,NA,p0030,GOTM
2011,20.4120254516602,189,0,75,17.6611289978027,241,0,75,106,36,108,130,236,130,246,p0030,GOTM
2012,19.9157829284668,229,-0.0370430946350098,0,17.5045833587646,239,9.23411562118957e-31,85,79,15.5,93,159,238,138,255,p0030,GOTM
2013,21.2719669342041,208,1.96763323868169e-39,112,17.1739082336426,243,3.05475498211103e-39,112,110,22.4,112,132,242,129,256,p0030,GOTM
2014,23.8809032440186,208,-0.210312068462372,13,16.3547134399414,237,-0.113862887024879,360,59,14.8333333333333,89,178,237,137,254,p0030,GOTM
2015,19.8140068054199,185,-0.0761193037033081,361,17.3437480926514,243,-0.000568348332308233,0,79,11.2857142857143,79,162,241,141,243,p0030,GOTM
2010,23.2927856445312,225,-0.247180819511414,330,19.5377578735352,228,-0.287702322006226,330,31,3.6,36,173,204,150,228,p0031,GOTM
2011,20.2522048950195,189,-1.43236977149846e-16,0,20.0410938262939,210,-2.22436701770271e-16,0,20,4.45454545454545,49,178,198,115,246,p0031,GOTM
2012,20.264030456543,229,-0.16872376203537,0,19.2401657104492,217,-0.0100842025130987,2,17,6,48,159,176,143,231,p0031,GOTM
2013,22.8634910583496,208,1.56104648925785e-41,105,18.2526798248291,229,2.4236858238962e-41,105,20,6.9,69,206,226,130,251,p0031,GOTM
2014,23.3761367797852,209,-0.245164453983307,359,19.0451278686523,230,-0.279796272516251,359,45,8.85714285714286,62,185,230,138,254,p0031,GOTM
2015,19.3194808959961,236,-0.000293740071356297,0,18.6361751556396,239,-0.000443754834122956,0,24,6.71428571428571,47,215,239,160,253,p0031,GOTM
2010,22.7669277191162,194,-0.319770872592926,331,17.4509143829346,236,2.09527839523105e-10,364,NA,NA,NA,NA,NA,NA,NA,p0032,GOTM
