year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2012,24.7936611175537,201,-0.153444439172745,8,19.3622703552246,240,1.64268216405616e-25,77,124,41.3333333333333,124,118,242,118,255,p0012,GOTM
2013,24.336124420166,175,0,100,19.9713230133057,244,0,100,123,43.6666666666667,131,121,244,121,256,p0012,GOTM
2014,29.1929187774658,205,-0.144917026162148,14,19.610782623291,234,-0.000717194809112698,363,125,16.375,131,109,234,109,262,p0012,GOTM
2015,24.5172386169434,185,-6.4826657762751e-05,0,20.6188259124756,243,-9.99875192064792e-05,0,132,67,134,111,243,111,254,p0012,GOTM
2010,21.2536544799805,194,-0.3186274766922,329,18.8099384307861,227,-0.428677201271057,329,31,5.42857142857143,38,174,205,154,227,p0013,GOTM
2011,19.6839389801025,206,-7.85188557146202e-17,0,19.0837707519531,218,-1.21933913237944e-16,0,19,4.125,33,176,195,152,210,p0013,GOTM
2012,18.5006561279297,210,-0.334953129291534,8,17.6274452209473,219,-0.193198159337044,8,22,6.83333333333333,41,158,180,145,230,p0013,GOTM
2013,18.5848693847656,221,-1.28795357625527e-13,0,17.7697257995605,223,-2.00013223756838e-13,0,16,3.77777777777778,34,206,222,151,238,p0013,GOTM
2014,22.601375579834,209,-0.336468487977982,358,19.0539875030518,225,-0.26076927781105,358,40,7.14285714285714,50,185,225,141,225,p0013,GOTM
2015,17.9706764221191,221,-0.000219748573726974,0,17.6158390045166,236,-0.000334031064994633,0,15,3.14285714285714,22,172,187,163,224,p0013,GOTM
2010,23.2709350585938,194,-0.180958911776543,329,21.1712493896484,203,-0.446434080600739,329,30,4.45454545454545,49,173,203,147,249,p0014,GOTM
2011,21.6855144500732,191,-7.87546485113121e-17,0,20.4120044708252,218,-1.22300082934064e-16,0,10,3.38461538461538,44,159,169,129,246,p0014,GOTM
2012,20.5190849304199,201,-0.32905837893486,8,19.1583137512207,212,-0.207614734768867,8,19,4.55555555555556,41,158,177,145,232,p0014,GOTM
2013,20.3624267578125,221,-2.20080396506721e-13,0,19.274938583374,222,-3.41774731345973e-13,0,14,2.42857142857143,34,206,220,133,247,p0014,GOTM
2014,24.8413772583008,209,-0.358154833316803,358,21.9030799865723,221,-0.293567061424255,358,37,7,49,185,222,140,222,p0014,GOTM
2015,19.751012802124,195,-0.0534060746431351,43,19.0948638916016,236,-0.0557828322052956,43,16,2.5,30,171,187,147,253,p0014,GOTM
2010,26.2758121490479,194,-0.230540707707405,329,21.5694236755371,210,-0.224258065223694,330,12,2,16,217,229,208,254,p0015,GOTM
2011,24.5123519897461,191,-1.18746567962095e-16,0,22.1017951965332,218,-1.84404750384986e-16,0,49,5.46666666666667,82,152,201,115,246,p0015,GOTM
2012,23.7290134429932,201,-0.245542615652084,8,20.7227954864502,213,-0.23518343269825,339,47,5.91666666666667,71,157,204,121,238,p0015,GOTM
2013,22.6264762878418,221,-3.32360332831738e-13,0,20.8891696929932,190,-5.16141003634868e-13,0,22,7.90909090909091,87,168,190,129,256,p0015,GOTM
2014,27.6434631347656,209,-0.237365245819092,15,21.5446529388428,228,-0.3207166492939,15,50,5.125,82,177,227,111,262,p0015,GOTM
2015,22.7445220947266,195,-0.183997914195061,46,20.7910022735596,237,-0.212473094463348,46,29,4.0625,65,162,191,118,254,p0015,GOTM
2010,24.4411716461182,194,-0.344214767217636,330,19.3624725341797,233,-0.274731338024139,330,0,0,0,235,235,235,249,p0016,GOTM
2011,22.6446533203125,191,-1.99979701051522e-16,0,18.9520721435547,233,-3.10554280426965e-16,0,103,21,105,128,231,128,246,p0016,GOTM
2012,20.964599609375,201,-0.352733910083771,8,18.5923118591309,235,-0.105090513825417,342,76,22.25,89,157,233,123,235,p0016,GOTM
2013,20.8504028320312,221,-2.94601257451454e-12,0,18.6501274108887,233,-4.57504997428138e-12,0,102,21,105,129,231,129,256,p0016,GOTM
2014,25.5956840515137,209,-0.142409265041351,15,18.2078800201416,232,-0.155231118202209,359,54,15.5,93,177,231,117,250,p0016,GOTM
2015,20.5424499511719,221,-0.000179442169610411,0,19.0174922943115,239,-0.000273736048256978,0,78,22,88,160,238,141,243,p0016,GOTM
2010,27.2170085906982,194,-0.223131850361824,331,19.2360877990723,238,-0.170284509658813,332,2,1,2,249,251,243,251,p0017,GOTM
2011,25.2725944519043,191,-6.71877121673952e-16,0,19.4143486022949,244,-1.04337984310906e-15,0,119,30.75,123,125,244,115,246,p0017,GOTM
2012,23.6604881286621,201,-0.157419517636299,342,18.9005298614502,239,4.99548556384337e-27,79,120,60.5,121,119,239,119,242,p0017,GOTM
2013,23.1468238830566,175,0,93,19.3738574981689,244,0,94,118,24.2,121,125,243,125,256,p0017,GOTM
2014,28.121768951416,209,-0.401880890130997,359,19.0913906097412,234,-0.0329636409878731,361,119,21.1666666666667,127,114,233,109,262,p0017,GOTM
2015,23.4333095550537,185,-0.000418153533246368,0,20.0036811828613,242,-0.000625746615696698,0,125,25.2,126,116,241,112,253,p0017,GOTM
2010,27.1674900054932,194,-0.334261387586594,330,20.8898887634277,232,-0.275073498487473,330,2,0.5,2,249,251,235,254,p0018,GOTM
2011,25.3407917022705,191,-1.98379973451514e-16,0,21.3212184906006,223,-3.08070038671786e-16,0,96,12.2222222222222,110,127,223,114,246,p0018,GOTM
2012,24.2222557067871,201,-0.249433249235153,8,20.5772113800049,232,-0.105408020317554,342,75,17.3333333333333,104,157,232,121,242,p0018,GOTM
2013,23.1385555267334,175,-2.95325070821806e-12,0,20.6870994567871,228,-4.58629054872484e-12,0,76,15.7142857142857,110,127,203,127,256,p0018,GOTM
2014,28.3389434814453,209,-0.338792979717255,15,20.3104419708252,230,-0.334025263786316,359,54,10,110,176,230,109,262,p0018,GOTM
2015,23.206413269043,195,-0.000340262107783929,0,20.8060150146484,238,-0.000512155878823251,0,48,7.58333333333333,91,159,207,112,254,p0018,GOTM
2010,24.9648132324219,194,-0.375507712364197,329,20.8949089050293,210,-0.333200007677078,329,35,5.66666666666667,51,170,205,165,251,p0019,GOTM
2011,23.3233280181885,191,-9.43515095379138e-17,0,21.3850193023682,218,-1.46520910651462e-16,0,21,4.125,66,152,173,118,246,p0019,GOTM
2012,22.3818378448486,201,-0.276382654905319,8,20.289758682251,212,-0.167410671710968,339,26,5.7,57,157,183,123,237,p0019,GOTM
2013,21.6593551635742,221,-2.29780441635824e-13,0,20.2571792602539,188,-3.56838690540595e-13,0,18,5.66666666666667,68,206,224,130,256,p0019,GOTM
2014,26.447359085083,209,-0.27548623085022,358,21.64137840271,224,-0.29635563492775,15,47,6.09090909090909,67,177,224,117,262,p0019,GOTM
2015,21.4735889434814,195,-0.191829368472099,46,20.0020427703857,237,-0.22109542787075,46,18,2.64705882352941,45,171,189,118,253,p0019,GOTM
2010,23.5576572418213,194,-0.132476091384888,331,17.2178764343262,239,1.00461630125892e-08,364,NA,NA,NA,NA,NA,NA,NA,p0020,GOTM
2011,21.3601722717285,191,0,87,15.9229383468628,254,0,87,113,113,113,138,251,138,251,p0020,GOTM
2012,20.1545562744141,210,-0.306698113679886,342,15.7996587753296,248,1.32578188472142e-36,98,111,111,111,136,247,136,247,p0020,GOTM
2013,20.0813045501709,218,0,108,16.0713920593262,259,0,108,119,119,119,138,257,138,257,p0020,GOTM
2014,24.2976417541504,209,-0.266020178794861,12,15.6747121810913,240,8.14281487775058e-31,81,103,34.3333333333333,103,135,238,135,249,p0020,GOTM
2015,19.9454746246338,184,-0.279141485691071,361,16.4227695465088,248,4.22991685536978e-26,76,108,21.8,109,138,246,129,246,p0020,GOTM
2010,21.6550331115723,194,-0.284177720546722,329,20.7919235229492,202,-0.323197275400162,329,13,2.22222222222222,20,186,199,147,226,p0021,GOTM
2011,20.0039825439453,191,-5.98227673084639e-17,0,19.5599842071533,211,-9.2900224461912e-17,0,7,2.28571428571429,16,176,183,130,209,p0021,GOTM
2012,18.7432250976562,210,-0.255547374486923,338,18.0229339599609,212,-0.340043157339096,8,8,1.66666666666667,15,159,167,145,230,p0021,GOTM
2013,19.0960292816162,221,-0.0650830939412117,342,18.480842590332,220,-0.0292815566062927,343,5,0.916666666666667,11,206,211,153,238,p0021,GOTM
2014,23.0541000366211,209,-0.478941977024078,358,21.3354053497314,218,-0.429602831602097,358,16,4,24,198,214,159,214,p0021,GOTM
2015,18.2009201049805,220,-0.123006381094456,21,18.0398769378662,236,-0.143838480114937,21,2,1,8,173,175,163,222,p0021,GOTM
2010,25.4002571105957,194,-0.336184859275818,329,21.128324508667,210,-0.292926669120789,329,35,7.14285714285714,50,170,205,170,251,p0022,GOTM
2011,23.720272064209,191,-1.04044206815018e-16,0,21.6408939361572,217,-1.61572990526636e-16,0,23,4.17647058823529,71,175,198,118,246,p0022,GOTM
2012,22.8460903167725,201,-0.26684108376503,8,20.3232879638672,212,-0.292841076850891,339,47,6,60,157,204,123,237,p0022,GOTM
2013,21.9861717224121,221,-3.51773623251395e-13,0,20.5924129486084,188,-5.46288871344086e-13,0,18,6.63636363636364,73,206,224,130,256,p0022,GOTM
2014,26.8513507843018,209,-0.272640973329544,15,21.4347496032715,225,-0.305940479040146,15,48,6.08333333333333,73,177,225,117,262,p0022,GOTM
2015,21.9083271026611,195,-0.218009471893311,46,20.2642364501953,237,-0.250512897968292,46,19,2.83333333333333,51,171,190,118,253,p0022,GOTM
2010,28.3982639312744,194,-0.209018126130104,332,19.4601593017578,240,3.39426566280804e-14,364,2,1,2,249,251,243,251,p0023,GOTM
2011,26.3684749603271,191,0,74,19.7600555419922,248,0,74,135,135,135,113,248,113,248,p0023,GOTM
2012,24.7461261749268,201,-0.178093388676643,7,19.2404441833496,243,3.34526598791221e-25,78,125,41.6666666666667,125,118,243,118,255,p0023,GOTM
2013,24.4291152954102,175,8.67403749417062e-43,100,19.7394332885742,256,1.34664782421615e-42,100,133,66.5,133,121,254,121,256,p0023,GOTM
2014,29.2255077362061,205,-0.311494708061218,359,19.3660583496094,236,8.68440383624755e-14,60,128,19.1428571428571,134,109,237,109,262,p0023,GOTM
2015,24.6901149749756,185,1.95689550825628e-26,59,20.1637516021729,243,3.03871624251704e-26,59,132,67,134,111,243,111,254,p0023,GOTM
2010,24.5982761383057,194,-0.172869920730591,332,17.68581199646,239,5.82994607611909e-06,364,NA,NA,NA,NA,NA,NA,NA,p0024,GOTM
2011,22.4751987457275,191,0,93,16.6928997039795,252,0,94,119,119,119,131,250,131,250,p0024,GOTM
2012,21.0482006072998,210,-0.0241647120565176,6,16.5539951324463,248,5.84237920697756e-33,93,116,39,117,131,247,128,255,p0024,GOTM
2013,21.0086345672607,218,2.09992646358228e-37,112,16.9202747344971,258,3.26023679266066e-37,112,126,126,126,131,257,131,257,p0024,GOTM
2014,25.3354949951172,209,-0.184073969721794,359,16.4003734588623,240,6.84967456965393e-29,79,106,21.6,108,132,238,118,250,p0024,GOTM
2015,21.0932350158691,184,-0.473173081874847,361,17.0940456390381,248,1.7031295528999e-23,73,122,122,122,125,247,125,247,p0024,GOTM
2010,23.9134044647217,194,-0.134079799056053,332,17.3734264373779,239,2.37516744050481e-07,364,NA,NA,NA,NA,NA,NA,NA,p0025,GOTM
2011,21.7369537353516,191,0,90,16.1594257354736,254,0,90,114,114,114,137,251,137,251,p0025,GOTM
2012,20.4741706848145,210,-0.260199308395386,6,16.0440559387207,248,1.23097145658652e-35,97,111,55.5,111,136,247,132,247,p0025,GOTM
2013,20.402286529541,218,4.07833344537709e-39,115,16.3850364685059,258,6.33170265132233e-39,115,121,121,121,136,257,136,257,p0025,GOTM
2014,24.6650409698486,209,-0.0326273143291473,81,15.915093421936,240,4.16537143180658e-28,80,105,35.3333333333333,106,133,238,133,250,p0025,GOTM
2015,20.357723236084,184,-0.395144164562225,361,16.6508121490479,248,1.72716184539006e-24,75,111,59,118,136,247,127,247,p0025,GOTM
2010,24.969087600708,194,-0.334313660860062,329,22.3759231567383,203,-0.444106101989746,329,33,5.33333333333333,48,170,203,165,251,p0026,GOTM
2011,23.3418502807617,191,-8.09499792395829e-17,0,21.4876899719238,218,-1.25709284667644e-16,0,19,3.05555555555556,55,176,195,118,246,p0026,GOTM
2012,22.5865097045898,201,-0.306044340133667,8,20.3773612976074,212,-0.188729286193848,8,22,3.91666666666667,47,158,180,123,237,p0026,GOTM
2013,21.7912044525146,221,-2.34376835430913e-13,0,20.5442371368408,189,-3.63976481333045e-13,0,14,2.88235294117647,49,206,220,130,256,p0026,GOTM
2014,26.5526580810547,209,-0.341030806303024,358,23.0850028991699,220,-0.277910858392715,358,37,4.30769230769231,56,185,222,117,262,p0026,GOTM
2015,21.6592903137207,195,-0.198700696229935,46,20.2488670349121,236,-0.228669077157974,46,16,2.3125,37,171,187,118,253,p0026,GOTM
2010,20.5794715881348,194,-0.310007691383362,329,19.9200592041016,202,-0.350241541862488,329,16,2.5,20,186,202,154,226,p0027,GOTM
2011,19.1573486328125,206,-6.37934526244002e-17,0,18.9165287017822,211,-9.90664125596865e-17,0,7,3,18,176,183,154,209,p0027,GOTM
2012,17.9655857086182,210,-0.361470133066177,8,17.3104133605957,219,-0.33556941151619,338,8,2.14285714285714,15,160,168,145,230,p0027,GOTM
2013,18.2399959564209,221,-0.030392412096262,342,17.5555973052979,222,-2.40238791316891e-13,0,6,0.777777777777778,7,206,212,153,222,p0027,GOTM
2014,21.9128456115723,209,-0.44365382194519,358,20.4542617797852,218,-0.387871980667114,358,17,5.4,27,198,215,159,215,p0027,GOTM
2015,17.4058856964111,221,-0.153781980276108,19,17.3218975067139,236,-0.151944324374199,19,2,0.857142857142857,6,195,197,164,222,p0027,GOTM
2010,22.5047855377197,194,-0.203430578112602,330,18.7733402252197,230,-0.233919441699982,330,40,10.8,54,172,212,167,230,p0028,GOTM
2011,20.7358722686768,191,-1.22858912921015e-16,0,19.1464366912842,221,-1.9079092882103e-16,0,67,11.1428571428571,78,152,219,130,238,p0028,GOTM
2012,19.3428058624268,210,-0.119583711028099,339,17.9872188568115,220,-0.11335901170969,339,58,13.6,68,158,216,145,232,p0028,GOTM
2013,19.3737640380859,221,-2.54819386077965e-13,0,17.9160690307617,229,-3.95723438826462e-13,0,57,20.25,81,137,194,137,238,p0028,GOTM
2014,23.7955284118652,209,-0.234376952052116,359,17.5455455780029,231,-0.337274193763733,15,53,17.75,71,178,231,138,231,p0028,GOTM
2015,18.9836006164551,221,-0.000283103407127783,0,18.0407047271729,238,-0.000428055296652019,0,38,5.3,53,163,201,147,237,p0028,GOTM
2010,22.9455966949463,194,-0.27247080206871,329,19.3349914550781,229,-0.222783252596855,329,38,8.33333333333333,50,172,210,167,249,p0029,GOTM
2011,21.1895179748535,191,-1.06300742291173e-16,0,19.9771881103516,218,-1.65077245238766e-16,0,53,10.8571428571429,76,152,205,129,238,p0029,GOTM
2012,19.7282867431641,210,-0.298725187778473,8,18.4288158416748,220,-0.218031033873558,339,46,10.1666666666667,61,158,204,145,232,p0029,GOTM
2013,19.791862487793,221,-3.42744929660022e-13,0,18.2463302612305,229,-5.32267914639395e-13,0,20,7.4,74,206,226,130,240,p0029,GOTM
2014,24.2797393798828,209,-0.239593669772148,15,18.3944473266602,230,-0.322738796472549,15,49,13.4,67,181,230,139,230,p0029,GOTM
2015,19.3215103149414,221,-0.000256777013419196,0,18.4781036376953,238,-0.000389091961551458,0,26,3.90909090909091,43,171,197,147,237,p0029,GOTM
2010,24.5983180999756,194,-0.221257194876671,331,18.349946975708,237,-0.298246055841446,331,0,0,0,249,249,249,249,p0030,GOTM
2011,22.6882724761963,191,-3.83745841533837e-16,0,17.9160575866699,248,-5.95930930013269e-16,0,115,57.5,115,129,244,129,246,p0030,GOTM
2012,20.9898777008057,210,-0.31759986281395,342,17.5036182403564,239,-0.00142305856570601,346,103,26.25,105,136,239,128,239,p0030,GOTM
2013,20.810998916626,221,-2.9033112719512e-12,0,17.7031097412109,244,-4.50874277149738e-12,0,114,28.75,115,129,243,129,256,p0030,GOTM
2014,25.5807399749756,209,-0.303972125053406,14,17.5801448822021,234,-0.0944997444748878,360,100,26,104,133,233,117,250,p0030,GOTM
2015,20.8541431427002,184,-0.000355584546923637,0,18.4389572143555,242,-0.00053459097398445,0,100,25,100,140,240,129,243,p0030,GOTM
2010,26.2389106750488,194,-0.247797429561615,330,20.6616363525391,231,-0.326151609420776,330,2,0.5,2,249,251,232,251,p0031,GOTM
2011,24.4568099975586,191,-1.55973255712338e-16,0,21.4238128662109,221,-2.42215238726014e-16,0,92,9.8,98,127,219,115,246,p0031,GOTM
2012,23.3139514923096,201,-0.248897179961205,8,20.1821384429932,221,-0.195225954055786,341,64,8.7,87,157,221,121,238,p0031,GOTM
2013,22.4550113677979,221,-1.78227907692702e-12,0,20.1578807830811,228,-2.76779966133789e-12,0,73,12.375,99,127,200,127,256,p0031,GOTM
2014,27.4801406860352,209,-0.376591056585312,15,20.2459182739258,230,-0.318297207355499,359,53,6,90,177,230,111,262,p0031,GOTM
2015,22.3387870788574,195,-0.000326116161886603,0,20.4908828735352,238,-0.000491403101477772,0,45,9.22222222222222,83,159,204,118,253,p0031,GOTM
2010,27.8860721588135,194,-0.172504022717476,332,19.3281288146973,239,-0.0172723792493343,334,2,1,2,249,251,243,251,p0032,GOTM
2011,25.8884105682373,191,-6.44228907484387e-16,0,19.7209548950195,248,-1.00044543707863e-15,0,133,133,133,114,247,114,247,p0032,GOTM
